tempo,SP,PV,MV
12284,80,91.941391,58.858852
12285,80,91.941391,55.756479
12286,80,91.941391,52.654106
12287,80,92.2222215,52.654106
12288,80,92.503052,52.654106
12289,80,92.503052,52.654106
12290,80,92.503052,52.654106
12291,80,92.503052,52.654106
12292,80,92.7472535,48.822212
12293,80,92.991455,44.990318
12294,80,92.991455,44.990318
12295,80,92.991455,44.990318
12296,80,92.991455,44.990318
12297,80,92.991455,44.990318
12299,80,93.113556,38.686405
12300,80,93.113556,38.686405
12301,80,93.113556,38.686405
12302,80,93.199024,38.686405
12303,80,93.284492,38.686405
12304,80,93.284492,38.686405
12305,80,93.284492,35.094677
12306,80,93.2356525,31.502949
12307,80,93.186813,31.502949
12308,80,93.186813,31.502949
12309,80,93.186813,31.502949
12310,80,93.186813,31.502949
12311,80,93.1501845,27.918871
12312,80,93.113556,24.334793
12313,80,93.113556,24.334793
12314,80,93.113556,24.334793
12315,80,92.8571435,24.334793
12316,80,92.600731,21.434517
12317,80,92.600731,18.534241
12318,80,92.600731,18.534241
12319,80,92.3443225,18.534241
12320,80,92.087914,18.534241
12321,80,92.087914,18.534241
12322,80,92.087914,15.5449015
12323,80,91.7826615,12.555562
12324,80,91.477409,12.555562
12325,80,91.477409,12.555562
12326,80,91.477409,12.555562
12327,80,91.477409,12.555562
12329,80,90.647133,7.087345
12330,80,90.647133,7.087345
12331,80,90.647133,7.087345
12332,80,90.647133,7.087345
12333,80,90.2686235,7.087345
12334,80,89.890114,4.8195105
12335,80,89.890114,2.551676
12336,80,89.890114,2.551676
12337,80,89.340664,2.551676
12338,80,88.791214,2.551676
12339,80,88.791214,2.551676
12340,80,88.791214,1.275838
12341,80,88.791214,0
12342,80,88.3028105,0
12343,80,87.814407,0
12344,80,87.814407,0
12345,80,87.814407,0
12346,80,87.814407,0
12347,80,87.203907,0
12348,80,86.593407,0
12349,80,86.593407,0
12350,80,86.593407,0
12351,80,86.593407,0
12352,80,86.031746,0
12353,80,85.470085,0
12354,80,85.470085,0
12355,80,85.470085,0
12356,80,85.470085,0
12357,80,84.8840065,0
12358,80,84.297928,0
12359,80,84.297928,0
12360,80,83.870575,0
12361,80,83.443222,0
12362,80,83.443222,0
12363,80,83.443222,0
12364,80,83.443222,0
12365,80,82.8571435,0
12366,80,82.271065,0.034573
12367,80,82.271065,0.069146
12368,80,82.271065,0.069146
12369,80,82.271065,0.069146
12370,80,81.6727755,0.069146
12371,80,81.074486,0.174388
12372,80,81.074486,0.27963
12373,80,81.074486,0.27963
12374,80,80.512825,0.27963
12375,80,79.951164,0.27963
12376,80,79.951164,0.27963
12377,80,79.951164,0.6621385
12378,80,79.438343,1.044647
12379,80,78.925522,1.044647
12380,80,78.925522,1.044647
12381,80,78.925522,1.044647
12382,80,78.925522,1.044647
12383,80,78.4371225,1.044647
12384,80,77.948723,1.9580435
12385,80,77.948723,2.87144
12386,80,77.948723,2.87144
12387,80,77.948723,2.87144
12388,80,77.313801,2.87144
12389,80,76.678879,3.9680455
12390,80,76.678879,5.064651
12391,80,76.678879,5.064651
12392,80,76.678879,5.064651
12393,80,76.1050075,5.064651
12394,80,75.531136,5.064651
12395,80,75.531136,5.064651
12396,80,75.531136,6.650329
12397,80,75.164837,8.236007
12398,80,74.798538,8.236007
12399,80,74.798538,8.236007
12400,80,74.798538,8.236007
12401,80,74.163616,8.236007
12402,80,73.528694,10.288131
12403,80,73.528694,12.340255
12404,80,73.528694,12.340255
12405,80,73.528694,12.340255
12406,80,73.0402945,12.340255
12407,80,72.551895,12.340255
12408,80,72.551895,14.4035125
12409,80,72.551895,16.46677
12410,80,72.551895,16.46677
12411,80,72.0879135,16.46677
12412,80,71.623932,16.46677
12413,80,71.623932,16.46677
12414,80,71.623932,19.024085
12415,80,71.306473,21.5814
12416,80,70.989014,21.5814
12417,80,70.989014,21.5814
12418,80,70.989014,21.5814
12420,80,70.085472,21.5814
12421,80,70.085472,27.363871
12422,80,70.085472,27.363871
12423,80,70.085472,27.363871
12424,80,69.865692,27.363871
12425,80,69.645912,27.363871
12426,80,69.645912,30.1952185
12427,80,69.645912,33.026566
12428,80,69.645912,33.026566
12429,80,69.23077,33.026566
12430,80,68.815628,33.026566
12431,80,68.815628,33.026566
12432,80,68.815628,36.1042215
12433,80,68.7667885,39.181877
12434,80,68.717949,39.181877
12435,80,68.717949,39.181877
12436,80,68.717949,39.181877
12437,80,68.4493295,39.181877
12438,80,68.18071,39.181877
12439,80,68.18071,42.6017415
12440,80,68.18071,46.021606
12441,80,68.18071,46.021606
12442,80,68.278389,46.021606
12443,80,68.376068,46.021606
12444,80,68.376068,48.803642
12445,80,68.376068,51.585678
12446,80,68.376068,51.585678
12447,80,68.376068,51.585678
12448,80,68.376068,51.585678
12450,80,68.376068,51.585678
12451,80,68.595848,57.370647
12452,80,68.815628,57.370647
12453,80,68.815628,57.370647
12454,80,68.815628,57.370647
12455,80,69.0598295,57.370647
12456,80,69.304031,57.370647
12457,80,69.304031,57.370647
12458,80,69.304031,60.4926315
12459,80,69.304031,63.614616
12460,80,69.5726505,63.614616
12461,80,69.84127,63.614616
12462,80,69.84127,63.614616
12463,80,69.84127,65.6969795
12464,80,69.84127,67.779343
12465,80,70.28083,67.779343
12466,80,70.72039,67.779343
12467,80,70.72039,67.779343
12468,80,70.72039,67.779343
12469,80,70.952381,70.089924
12470,80,71.184372,72.400505
12471,80,71.184372,72.400505
12472,80,71.184372,72.400505
12473,80,71.5384635,72.400505
12474,80,71.892555,72.400505
12475,80,71.892555,74.1089975
12476,80,71.892555,75.81749
12477,80,71.892555,75.81749
12478,80,72.246643,75.81749
12479,80,72.600731,75.81749
12480,80,72.600731,75.81749
12481,80,72.600731,77.50692
12482,80,72.600731,79.19635
12483,80,73.0769235,79.19635
12484,80,73.553116,79.19635
12485,80,73.553116,79.19635
12486,80,73.553116,79.19635
12487,80,73.858364,79.19635
12488,80,74.163612,80.6650085
12489,80,74.163612,82.133667
12490,80,74.163612,82.133667
12491,80,74.5543325,82.133667
12492,80,74.945053,82.133667
12493,80,74.945053,82.133667
12494,80,74.945053,83.028
12495,80,74.945053,83.922333
12496,80,75.470085,83.922333
12497,80,75.995117,83.922333
12498,80,75.995117,83.922333
12499,80,75.995117,83.922333
12500,80,75.995117,84.5990105
